epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,914.577,0.71633,0.59899,1.09157,0.74766,0.79817,0.87676,0.67181,0.93073,1.43281,1.11598,0.000521574,0.000521574,0.000521574
67,927.775,0.70924,0.61926,1.09726,0.77325,0.70819,0.84529,0.63349,0.99647,1.77595,1.14197,0.000517768,0.000517768,0.000517768
68,940.8,0.71931,0.60828,1.10219,0.80011,0.79678,0.8772,0.67926,0.92567,1.38497,1.09009,0.000513961,0.000513961,0.000513961
69,953.637,0.70807,0.61489,1.09283,0.76246,0.77273,0.8898,0.68149,0.98364,1.47061,1.11834,0.000510155,0.000510155,0.000510155
70,966.466,0.7051,0.59391,1.08254,0.80418,0.77276,0.90014,0.68673,0.96435,1.37598,1.09857,0.000506348,0.000506348,0.000506348
71,979.841,0.70865,0.60125,1.0957,0.8087,0.78244,0.88149,0.65312,1.02293,1.54581,1.12222,0.000502541,0.000502541,0.000502541
72,992.913,0.69751,0.59537,1.08127,0.81468,0.73081,0.87952,0.65935,0.97524,1.67233,1.10974,0.000498735,0.000498735,0.000498735
73,1005.94,0.69123,0.57997,1.07482,0.82435,0.71727,0.87218,0.64452,1.04558,1.70912,1.18378,0.000494928,0.000494928,0.000494928
74,1018.85,0.7025,0.59433,1.09462,0.82135,0.7889,0.86559,0.6593,0.98263,1.43974,1.08585,0.000491122,0.000491122,0.000491122
75,1031.99,0.68769,0.56634,1.07808,0.76673,0.66002,0.82315,0.60329,1.06845,2.09161,1.16163,0.000487315,0.000487315,0.000487315
76,1044.96,0.7004,0.5853,1.08685,0.77283,0.80578,0.88592,0.66832,0.94727,1.32484,1.08951,0.000483509,0.000483509,0.000483509
77,1057.88,0.68653,0.56879,1.0759,0.81976,0.77911,0.86758,0.64982,0.95655,1.56252,1.09851,0.000479702,0.000479702,0.000479702
78,1070.84,0.67979,0.57065,1.07302,0.78784,0.77015,0.86461,0.65085,0.99164,1.61305,1.12576,0.000475896,0.000475896,0.000475896
79,1083.87,0.67063,0.5574,1.0678,0.82205,0.80345,0.85003,0.67724,0.89677,1.62592,1.08848,0.000472089,0.000472089,0.000472089
